plate	well	controlStatus	GeneID	GeneSymbol	LocusID	Accession	VehAvg	DrugAvg	ratio	FDR	Vnorm.1	Vnorm.2	Dnorm.1	Dnorm.2	Vraw.1	Vraw.2	Draw.1	Draw.2	Batch	SI_dev
6	N10	sample	M-029451-00	LOC389797	0	XM_351854	0.7030868864	0.6886653445	0.9794882508	0.9392477611	0.74578858	0.6603851928	0.6661216749	0.7112090141	78184	82704	81484	89756	3	-0.0205117492289499
6	N11	sample	M-029072-00	LOC402520	0	XM_379847	1.1217233176	1.0341175851	0.9219007654	0.932755385	1.2147967263	1.028649909	1.0277128329	1.0405223372	127352	128824	125716	131316	3	-0.0780992346522073
6	N12	sample	M-029454-00	LOC389801	0	XM_374307	0.9600042246	0.8349109705	0.8696951004	0.932755385	1.0258885476	0.8941199016	0.8087896277	0.8610323133	107548	111976	98936	108664	3	-0.130304899597835
6	N13	sample	M-029073-00	LOC402521	0	XM_379848	1.0462241749	0.9781979152	0.9349792699	0.932755385	1.0646927524	1.0277555974	0.9672514429	0.9891443876	111616	128712	118320	124832	3	-0.065020730051953
6	N14	sample	M-029458-00	LOC401507	0	XM_376838	0.885828999	0.8694521552	0.9815124094	0.9389630626	0.8722361066	0.8994218915	0.8713110868	0.8675932236	91440	112640	106584	109492	3	-0.0184875905705989
6	N15	sample	M-029074-00	LOC402522	0	XM_379849	0.8889041911	0.9384975407	1.0557915579	0.932755385	0.7917660301	0.986042352	0.9103542992	0.9666407822	83004	123488	111360	121992	3	0.0557915579084163
6	N16	sample	M-029461-00	LOC401509	0	XM_376841	0.8342864035	0.8777263754	1.0520684165	0.932755385	0.7978327642	0.8707400428	0.8796821608	0.87577059	83640	109048	107608	110524	3	0.0520684164547818
6	N17	sample	M-029075-00	LOC402523	0	XM_380114	0.8732578829	0.9801602676	1.1224178868	0.932755385	0.7686819162	0.9778338497	0.9753282213	0.9849923139	80584	122460	119308	124308	3	0.122417886786051
6	N18	sample	M-029462-00	LOC389727	0	XM_372092	0.8786704153	0.9070243299	1.0322691126	0.932755385	0.8329740351	0.9243667955	0.9227474127	0.8913012472	87324	115764	112876	112484	3	0.0322691126914969
6	N19	sample	M-029076-00	LOC402524	0	XM_379850	0.8638484377	0.8570920454	0.9921787295	0.975623447	0.8366751245	0.8910217509	0.8878897373	0.8262943535	87712	111588	108612	104280	3	-0.00782127049739068
6	N20	sample	M-029465-00	LOC389730	0	XM_372094	1.0735622651	1.0244599232	0.9542622319	0.932755385	1.1393631837	1.0077613466	1.0252276703	1.023692176	119444	126208	125412	129192	3	-0.0457377681704744
6	N21	sample	M-029077-00	LOC402525	0	XM_379851	0.8939360813	0.790028693	0.8837641858	0.932755385	0.9313772249	0.8564949376	0.8117652829	0.7682921031	97640	107264	99300	96960	3	-0.116235814203522
6	N22	sample	M-029466-00	LOC401511	0	XM_376846	1.0442783294	0.942177001	0.9022278587	0.932755385	1.1188354923	0.9697211664	0.9518172752	0.9325367268	117292	121444	116432	117688	3	-0.0977721412772703
6	N23	sample	M-029079-00	LOC402527	0	XM_379853	0.9053200901	0.8253903145	0.911711033	0.932755385	0.9211515348	0.8894886454	0.82657816	0.8242024691	96568	111396	101112	104016	3	-0.0882889669897541
6	N24	sample	M-029469-00	LOC402367	0	XM_378064	0.7723006686	0.7112778162	0.9209856279	0.932755385	0.8532346376	0.6913666997	0.6938508575	0.7287047749	89448	86584	84876	91964	3	-0.0790143721572447
6	O05	sample	M-028886-00	LOC402318	0	XM_377997	1.0665990424	1.118355614	1.0485248623	0.932755385	1.1593566973	0.9738413875	1.1850955643	1.0516156638	121540	121960	144968	132716	3	0.0485248622889631
6	O06	sample	M-029260-00	KIAA0711	9920	NM_014867	1.0290931714	1.0464252951	1.0168421327	0.9392477611	1.0739645535	0.9842217893	1.065513464	1.0273371262	112588	123260	130340	129652	3	0.0168421326481265
6	O07	sample	M-028889-00	LOC392152	0	XM_373219	1.0120219912	0.8289397989	0.819092674	0.932755385	1.0949501116	0.9290938708	0.8482252342	0.8096543636	114788	116356	103760	102180	3	-0.180907326018589
6	O08	sample	M-029262-00	LOC401445	0	XM_379547	0.9923898669	0.9539651894	0.9612806632	0.9354026139	1.071751531	0.9130282028	0.9145071367	0.9934232421	112356	114344	111868	125372	3	-0.0387193368066423
6	O09	sample	M-028891-00	LOC402322	0	XM_378002	0.9311936072	0.9591613065	1.0300342476	0.9389630626	0.9484327604	0.913954454	1.0485424194	0.8697801937	99428	114460	128264	109768	3	0.030034247586918
6	O10	sample	M-029266-00	LOC389611	0	XM_372013	0.9570625853	0.8704944743	0.9095481191	0.932755385	0.9805597421	0.9335654285	0.7627160211	0.9782729275	102796	116916	93300	123460	3	-0.0904518809215223
6	O11	sample	M-028898-00	LOC401383	0	XM_376643	1.0010860073	1.0047002051	1.003610277	0.9787898908	1.1175382033	0.8846338114	1.0429181041	0.9664823061	117156	110788	127576	121972	3	0.0036102769626829
6	O12	sample	M-029273-00	LOC402326	0	XM_378009	0.9380539261	0.9367452918	0.9986049477	0.992846406	0.9854054982	0.890702354	1.0036786946	0.8698118889	103304	111548	122776	109772	3	-0.00139505236702187
6	O13	sample	M-028899-00	LOC389517	0	XM_371917	1.0371873658	0.7630706945	0.7357115211	0.932755385	1.2337218841	0.8406528474	0.6723672809	0.8537741082	129336	105280	82248	107748	3	-0.264288478872651
6	O14	sample	M-029275-00	LOC392177	0	XM_374371	0.9035471828	0.8507584244	0.941576091	0.93704856	1.0374115268	0.7696828388	0.8830829096	0.8184339392	108756	96392	108024	103288	3	-0.0584239090164755
6	O15	sample	M-028900-00	LOC389526	0	XM_374222	1.1317338409	1.02702876	0.9074825925	0.932755385	1.2980903142	0.9653773675	0.9902391969	1.063818323	136084	120900	121132	134256	3	-0.092517407468668
6	O16	sample	M-029276-00	LOC392179	0	XM_373233	0.8824357883	0.8759625328	0.9926643325	0.9819321763	0.9407634928	0.8241080839	0.9134280529	0.8384970127	98624	103208	111736	105820	3	-0.00733566751877079
6	O17	sample	M-028902-00	LOC401384	0	XM_379506	0.9583024832	0.9340129095	0.974653542	0.9389630626	1.0312684816	0.8853364847	0.9279139349	0.9401118841	108112	110876	113508	118644	3	-0.0253464580099579
6	O18	sample	M-029281-00	LOC401478	0	XM_376795	0.9766864747	1.0041069198	1.0280749717	0.9509638274	1.0569853292	0.8963876202	1.1250265684	0.8831872712	110808	112260	137620	111460	3	0.028074971662142
6	O19	sample	M-028903-00	LOC389530	0	XM_291247	1.0459912653	0.903353125	0.8636335263	0.932755385	1.2600492207	0.8319333099	0.882854013	0.9238522369	132096	104188	107996	116592	3	-0.136366473680916
6	O20	sample	M-029283-00	LOC389689	0	XM_374283	1.0150441823	0.8424478039	0.8299617086	0.932755385	1.1881259897	0.841962375	0.8031980119	0.8816975959	124556	105444	98252	111272	3	-0.170038291387878
6	O21	sample	M-028904-00	LOC401385	0	XM_379507	1.225743039	1.1276546457	0.9199763815	0.932755385	1.3740961902	1.0773898879	1.1848666678	1.0704426237	144052	134928	144940	135092	3	-0.0800236184706564
6	O22	sample	M-029284-00	LOC401480	0	XM_379608	0.9099167731	0.8865268607	0.9742944487	0.9389630626	0.984642387	0.8351911591	0.8872357471	0.8858179744	103224	104596	108532	111792	3	-0.0257055513127844
6	O23	sample	M-028905-00	LOC401386	0	XM_379508	1.1670617979	0.9832558825	0.8425054134	0.932755385	1.2600873762	1.0740362196	1.09435443	0.8721573351	132100	134508	133868	110068	3	-0.157494586559802
6	O24	sample	M-029290-00	LOC389633	0	XM_372030	0.1853059718	0.4247784986	2.2923087387	0.932755385	0.2373275846	0.1332843591	0.2868400831	0.5627169142	24880	16692	35088	71016	3	1.29230873894257
6	P05	sample	M-029081-00	LOC392702	0	XM_374730	0.8799336759	0.8016825083	0.9110715163	0.932755385	0.9951351661	0.7647321856	0.7760247208	0.8273402957	104324	95772	94928	104412	3	-0.0889284837569273
6	P06	sample	M-029471-00	LOC401516	0	XM_376852	0.8171914305	0.9345647646	1.1436301578	0.932755385	0.7075567087	0.9268261522	0.9380507823	0.9310787468	74176	116072	114748	117504	3	0.143630157789793
6	P07	sample	M-029083-00	LOC402530	0	XM_379855	0.5546161396	0.478359003	0.8625046564	0.932755385	0.5824827823	0.5267494969	0.5458528849	0.410865121	61064	65968	66772	51852	3	-0.137495343545174
6	P08	sample	M-029472-00	LOC389737	0	XM_372099	0.2671139681	0.3200622045	1.1982233904	0.932755385	0.2468664746	0.2873614616	0.4099537302	0.2301706788	25880	35988	50148	29048	3	0.198223390474952
6	P09	sample	M-029085-00	LOC402532	0	XM_380117	0.9627398978	0.8036295364	0.8347317259	0.932755385	1.094568556	0.8309112396	0.8006474503	0.8066116226	114748	104060	97940	101796	3	-0.165268274134676
6	P10	sample	M-029475-00	LOC401518	0	XM_379638	0.8029020598	0.7334142179	0.9134541491	0.932755385	0.8603315718	0.7454725478	0.7349541389	0.7318742968	90192	93360	89904	92364	3	-0.0865458508940794
6	P11	sample	M-029089-00	LOC402537	0	XM_380120	0.9974684281	0.9817962102	0.9842880061	0.9638806133	1.0801839098	0.9147529464	1.0230368033	0.9405556172	113240	114560	125144	118700	3	-0.0157119938922304
6	P12	sample	M-029476-00	LOC389742	0	XM_372102	0.7745298188	0.7993285293	1.0320177608	0.932755385	0.8094320545	0.7396275831	0.8270686526	0.7715884059	84856	92628	101172	97376	3	0.0320177607731376
6	P13	sample	M-029090-00	LOC402538	0	XM_380121	0.849994511	0.833724191	0.9808583234	0.992846406	0.9932273881	0.706761634	0.8594738649	0.807974517	104124	88512	105136	101968	3	-0.0191416766678897
6	P14	sample	M-029480-00	LOC401520	0	XM_376861	0.372512987	0.3988890746	1.0708058202	0.932755385	0.2817406567	0.4632853173	0.371826104	0.4259520451	29536	58020	45484	53756	3	0.0708058201203063
6	P15	sample	M-029091-00	LOC402539	0	XM_379858	0.7215447919	0.3942228627	0.5463595152	0.932755385	0.6934009959	0.7496885879	0.0173961382	0.7710495872	72692	93888	2128	97308	3	-0.453640484796631
6	P16	sample	M-029483-00	LOC401522	0	XM_379639	0.6285228794	0.8528776262	1.3569555767	0.932755385	0.5138409295	0.7432048293	0.8951817275	0.810573525	53868	93076	109504	102296	3	0.356955576643723
6	P17	sample	M-029100-00	LOC392726	0	XM_374734	0.8476273028	0.8882824923	1.0479635205	0.932755385	0.8022206536	0.8930339519	0.9107466933	0.8658182913	84100	111840	111408	109268	3	0.0479635205450559
6	P18	sample	M-029485-00	LOC389748	0	XM_372108	0.6525723574	0.5955595185	0.9126336899	0.932755385	0.6304824771	0.6746622377	0.7217762373	0.4693427996	66096	84492	88292	59232	3	-0.0873663101164021
6	P19	sample	M-029103-00	LOC402663	0	XM_380007	0.5547136359	0.3783330366	0.6820330565	0.932755385	0.6568098136	0.4526174582	0.3521083008	0.4045577725	68856	56684	43072	51056	3	-0.317966943364985
6	P20	sample	M-029486-00	LOC389749	0	XM_372109	0.9409514743	0.8499107267	0.9032460758	0.932755385	0.8831485968	0.9987543518	0.8650327813	0.8347886721	92584	125080	105816	105352	3	-0.0967539241784257
6	P21	sample	M-029104-00	LOC402665	0	XM_380008	0.6488754481	0.8199892343	1.263708215	0.932755385	0.859186905	0.4385639912	0.8546343378	0.7853441308	90072	54924	104544	99112	3	0.263708215037332
6	P22	sample	M-029487-00	LOC401524	0	XM_376866	0.8342267563	0.7902614495	0.9472981339	0.932755385	0.9021882214	0.7662652911	0.8609780423	0.7195448567	94580	95964	105320	90808	3	-0.0527018660341607
6	P23	sample	M-029107-00	LOC402669	0	XM_380011	0.7314193117	0.6182094634	0.845218951	0.932755385	0.6089627411	0.8538758823	0.6549384432	0.5814804837	63840	106936	80116	73384	3	-0.154781048899122
6	P24	sample	M-029488-00	LOC401525	0	XM_376869	0.1648770938	0.1697236923	1.0293952202	0.932755385	0.308258771	0.0214954167	0.1958046531	0.1436427315	32316	2692	23952	18128	3	0.0293952200201277
7	A05	sample	M-023991-00	LOC342979	0	XM_292820	0.9017247361	0.9151927095	1.0149357924	0.9346999887	0.8899294126	0.9135200596	0.9098290157	0.9205564034	101112	117676	105784	104960	4	0.0149357923885391
7	A06	sample	M-024978-00	LOC347527	0	XM_293401	0.9383163211	0.9452662476	1.0074068054	0.9766048685	0.9327747364	0.9438579059	0.9587848763	0.9317476188	105980	121584	111476	106236	4	0.00740680540596617
7	A07	sample	M-023992-00	LOC126037	0	XM_058967	0.9580222676	0.9563831148	0.9982890243	0.9937628262	0.9562569311	0.959787604	0.9609866859	0.9517795436	108648	123636	111732	108520	4	-0.00171097567929379
7	A08	sample	M-024982-00	LOC340595	0	XM_293405	0.9354563382	0.7662345961	0.8191024688	0.2638657401	0.9214032988	0.9495093777	0.7817456222	0.75072357	104688	122312	90892	85596	4	-0.180897531216231
7	A09	sample	M-023995-00	LOC339377	0	XM_290866	0.9004394098	0.9077454759	1.0081138897	0.9766048685	0.8420848809	0.9587939386	0.9321567413	0.8833342104	95676	123508	108380	100716	4	0.00811388975303595
7	A10	sample	M-024983-00	LOC203510	0	XM_115897	0.895431169	0.9242578214	1.0321930411	0.8580947416	0.8935203929	0.8973419451	0.9030859738	0.945429669	101520	115592	105000	107796	4	0.0321930410711446
7	A11	sample	M-023999-00	LOC284441	0	XM_208204	0.8179847151	0.779753873	0.9532621559	0.7761083704	0.7868823602	0.8490870699	0.7573537001	0.8021540459	89404	109376	88056	91460	4	-0.0467378440533124
7	A12	sample	M-024986-00	LOC158957	0	XM_088726	0.8374844247	0.7506494218	0.8963144862	0.5361029969	0.7926560932	0.8823127562	0.7257370902	0.7755617534	90060	113656	84380	88428	4	-0.103685513830428
7	A13	sample	M-024005-00	LOC148198	0	XM_047554	0.8547240377	0.8076544467	0.9449300723	0.789131009	0.7901212836	0.9193267917	0.7936491554	0.8216597379	89772	118424	92276	93684	4	-0.0550699277504988
7	A14	sample	M-024988-00	LOC139735	0	XM_066859	1.003341937	0.9269121002	0.9238247362	0.6437391251	0.9575595416	1.0491243324	0.9220765817	0.9317476188	108796	135144	107208	106236	4	-0.0761752638173641
7	A15	sample	M-024014-00	LOC125962	0	XM_064883	0.9896240818	0.8272006929	0.8358736495	0.2691266188	0.9679452199	1.0113029437	0.8197612413	0.8346401445	109976	130272	95312	95164	4	-0.164126350487119
7	A16	sample	M-024990-00	LOC347544	0	XM_293412	0.9166987535	0.8325003515	0.9081504129	0.5329315155	0.893731627	0.93966588	0.8106443733	0.8543563297	101544	121044	94252	97412	4	-0.0918495870955713
7	A17	sample	M-024016-00	LOC125958	0	XM_064879	0.6372998756	0.8384400535	1.315613082	0.3792984439	0.5567075639	0.7178921873	0.7775484226	0.8993316845	63252	92476	90404	102540	4	0.315613082084211
7	A18	sample	M-024996-00	LOC286528	0	XM_210501	0.795473972	0.8434771272	1.0603453499	0.7308027227	0.7537538066	0.8371941374	0.8199332576	0.8670209967	85640	107844	95332	98856	4	0.0603453498664568
7	A19	sample	M-024018-00	LOC342969	0	XM_292824	0.9442517277	0.7592716016	0.8040987158	0.2638657401	0.9017937299	0.9867097255	0.7247737985	0.7937694048	102460	127104	84268	90504	4	-0.195901284184645
7	A20	sample	M-025001-00	LOC203604	0	XM_115925	0.583304243	0.4762793337	0.816519577	0.522950889	0.5988839797	0.5677245063	0.394295937	0.5582627304	68044	73132	45844	63652	4	-0.183480423097145
7	A21	sample	M-024025-00	LOC126370	0	XM_065050	0.8489966291	0.7437660593	0.8760530181	0.4247948454	0.8317344083	0.8662588498	0.717583514	0.7699486046	94500	111588	83432	87788	4	-0.123946981824592
7	A22	sample	M-025004-00	LOC158796	0	XM_088677	0.9334337428	0.8561398353	0.9171940075	0.6463672713	0.8992237146	0.967643771	0.7970206764	0.9152589942	102168	124648	92668	104356	4	-0.0828059924940608
7	A23	sample	M-024026-00	LOC284433	0	XM_210787	0.8620581374	0.7696276338	0.8927792691	0.5466680805	0.8207502332	0.9033660415	0.724085733	0.8151695346	93252	116368	84188	92944	4	-0.107220730882647
7	A24	sample	M-025005-00	LOC286423	0	XM_210042	0.8078638466	0.6106724079	0.755910059	0.2638657401	0.8687707934	0.7469568998	0.5638696804	0.6574751355	98708	96220	65560	74964	4	-0.244089940996748
7	B05	sample	M-024461-00	LOC153134	0	XM_098317	1.010574007	0.9125103666	0.9029624355	0.5845303296	1.0722596772	0.9488883369	0.8919049093	0.9331158238	121828	122232	103700	106392	4	-0.0970375646077231
7	B06	sample	M-026001-00	LOC138255	0	XM_059956	0.8288812949	0.873341624	1.0536389583	0.7362022538	0.8544772835	0.8032853062	0.8562975195	0.8903857286	97084	103476	99560	101520	4	0.0536389582878041
7	B07	sample	M-024462-00	LOC345643	0	XM_293918	1.0221654138	0.9504755874	0.9298647504	0.666491439	1.0705698041	0.9737610235	0.9428217566	0.9581294182	121636	125436	109620	109244	4	-0.0701352495712863
7	B08	sample	M-026011-00	LOC158104	0	XM_016113	0.9121706483	0.8190446138	0.8979072231	0.6259705778	0.9880476685	0.8362936281	0.7948188668	0.8432703608	112260	107728	92412	96148	4	-0.102092776909187
7	B09	sample	M-024467-00	LOC133993	0	XM_068632	1.0431847708	0.8483810295	0.8132605587	0.345637325	1.1044728828	0.9818966588	0.806481577	0.890280482	125488	126484	93768	101508	4	-0.186739441326975
7	B10	sample	M-026018-00	LOC138972	0	XM_071201	0.9741611408	0.6874447033	0.7056786342	0.1474669558	1.000334454	0.9479878276	0.6621598376	0.712729569	113656	122116	76988	81264	4	-0.294321365831266
7	B11	sample	M-024477-00	LOC345645	0	XM_293923	0.9470590526	0.7955515119	0.8400231323	0.386468569	1.0064954497	0.8876226556	0.7704957512	0.8206072725	114356	114340	89584	93564	4	-0.159976867731808
7	B12	sample	M-026037-00	LOC203235	0	XM_117514	1.0073591588	0.903925359	0.8973218252	0.5451074893	1.0453977363	0.9693205813	0.8535452575	0.9543054605	118776	124864	99240	108808	4	-0.102678174806306
7	B13	sample	M-024480-00	LOC345651	0	XM_293924	0.9367089517	0.7904779286	0.8438885175	0.3853597828	0.9768522593	0.896565644	0.7567000378	0.8242558193	110988	115492	87980	93980	4	-0.156111482486012
7	B14	sample	M-026050-00	LOC286310	0	XM_208403	0.9154793783	0.8555703283	0.9345599132	0.6835216516	0.9533348589	0.8776238977	0.8422953865	0.86884527	108316	113052	97932	99064	4	-0.0654400868769411
7	B15	sample	M-024485-00	LOC202227	0	XM_116396	0.96848511	0.840486365	0.867836125	0.522950889	1.0617683818	0.8752018383	0.8528227887	0.8281499412	120636	112740	99156	94424	4	-0.132163875078463
7	B16	sample	M-026115-00	LOC158345	0	XM_034640	0.6885206194	0.6938818416	1.0077865819	0.9766048685	0.7059444806	0.6710967582	0.6693157189	0.7184479644	80208	86448	77820	81916	4	0.00778658198308135
7	B17	sample	M-024492-00	LOC253254	0	XM_173140	0.969078388	0.8633701381	0.890918783	0.4757683676	0.9973419705	0.9408148056	0.8571231981	0.869617078	113316	121192	99656	99152	4	-0.109081217065121
7	B18	sample	M-026134-00	LOC138729	0	XM_072554	0.9818883029	0.8567598383	0.8725634431	0.4247948454	1.0186766181	0.9450999876	0.840850449	0.8726692277	115740	121744	97764	99500	4	-0.127436556823017
7	B19	sample	M-024494-00	LOC345557	0	XM_293875	0.9482828559	0.7870288531	0.8299515785	0.3853597828	0.9756552659	0.9209104459	0.727594867	0.8464628392	110852	118628	84596	96512	4	-0.170048421519713
7	B20	sample	M-026140-00	LOC347252	0	XM_294567	1.0347811663	0.9988168436	0.9652445137	0.8580947416	1.0778221761	0.9917401565	0.9750232222	1.022610465	122460	127752	113364	116596	4	-0.0347554863494426
7	B21	sample	M-024499-00	LOC202201	0	XM_116384	0.991987238	0.9122661817	0.919634998	0.6463672713	1.0556425918	0.9283318842	0.9130973269	0.9114350366	119940	119584	106164	103920	4	-0.0803650018832199
7	B22	sample	M-026152-00	LOC340485	0	XM_294540	0.8728831317	0.7169618381	0.8213720853	0.2638657401	0.8929218962	0.8528443672	0.740840128	0.6930835482	101452	109860	86136	79024	4	-0.178627914708734
7	B23	sample	M-024500-00	LOC285563	0	XM_210613	1.0068650342	0.8960347353	0.8899253672	0.522950889	1.0596560404	0.9540740281	0.8781435993	0.9139258714	120396	122900	102100	104204	4	-0.110074632775937
7	B24	sample	M-026168-00	LOC340501	0	XM_294568	0.7913799376	0.5018591953	0.6341570863	0.1639659883	0.8609551303	0.7218047448	0.450682905	0.5530354856	97820	92980	52400	63056	4	-0.365842913766951
7	C05	sample	M-024035-00	LOC342991	0	XM_292832	1.0378525161	0.960139104	0.9251209484	0.7388351101	1.1393617209	0.9363433114	0.9909863419	0.9292918662	129452	120616	115220	105956	4	-0.0748790515903786
7	C06	sample	M-025012-00	LOC347454	0	XM_293380	1.0518862195	0.8811707616	0.8377053956	0.386468569	1.1243288915	0.9794435474	0.8823752021	0.8799663211	127744	126168	102592	100332	4	-0.162294604391017
7	C07	sample	M-024038-00	LOC342994	0	XM_292836	0.6442190032	0.630485099	0.9786813116	0.9278928002	0.6532063581	0.6352316482	0.6945333196	0.5664368784	74216	81828	80752	64584	4	-0.0213186883386647
7	C08	sample	M-025018-00	LOC139116	0	XM_066484	1.0331957539	0.9764731266	0.9450998254	0.8037794446	1.1230614867	0.9433300211	0.9817662641	0.9711799891	127600	121516	114148	110732	4	-0.0549001746144322
